0.00.243.503 W srv  llama_server: -----------------
0.00.243.510 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.243.511 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.243.511 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.243.511 W srv  llama_server: -----------------
0.00.256.723 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.02.212.005 I cmn          init: llama threadpool init, n_threads = 12
0.02.283.106 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.02.296.728 I srv  llama_server: model loaded
0.02.296.734 I srv  llama_server: listening on http://127.0.0.1:8079
0.05.831.463 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
6.50.359.881 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.519
6.50.360.558 I slot launch_slot_: id  3 | task 7401 | processing task, is_child = 0
6.51.650.736 I slot print_timing: id  3 | task 7401 | prompt eval time =     882.37 ms /  1466 tokens (    0.60 ms per token,  1661.44 tokens per second)
6.51.650.751 I slot print_timing: id  3 | task 7401 |        eval time =     407.75 ms /    20 tokens (   21.46 ms per token,    46.60 tokens per second)
6.51.650.753 I slot print_timing: id  3 | task 7401 |       total time =    1290.12 ms /  1486 tokens
6.51.650.757 I slot print_timing: id  3 | task 7401 |    graphs reused =       5911
6.51.650.945 I slot      release: id  3 | task 7401 | stop processing: n_tokens = 1485, truncated = 0
6.51.745.289 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.523 (> 0.100 thold), f_keep = 0.525
6.51.746.162 I slot launch_slot_: id  3 | task 7424 | processing task, is_child = 0
6.53.341.110 I slot print_timing: id  3 | task 7424 | prompt eval time =     880.40 ms /  1490 tokens (    0.59 ms per token,  1692.41 tokens per second)
6.53.341.120 I slot print_timing: id  3 | task 7424 |        eval time =     714.48 ms /    28 tokens (   26.46 ms per token,    37.79 tokens per second)
6.53.341.121 I slot print_timing: id  3 | task 7424 |       total time =    1594.88 ms /  1518 tokens
6.53.341.123 I slot print_timing: id  3 | task 7424 |    graphs reused =       5937
6.53.341.259 I slot      release: id  3 | task 7424 | stop processing: n_tokens = 1517, truncated = 0
6.53.446.837 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.514
6.53.447.643 I slot launch_slot_: id  3 | task 7455 | processing task, is_child = 0
6.54.714.533 I slot print_timing: id  3 | task 7455 | prompt eval time =     865.03 ms /  1466 tokens (    0.59 ms per token,  1694.73 tokens per second)
6.54.714.549 I slot print_timing: id  3 | task 7455 |        eval time =     401.79 ms /    20 tokens (   21.15 ms per token,    47.29 tokens per second)
6.54.714.552 I slot print_timing: id  3 | task 7455 |       total time =    1266.82 ms /  1486 tokens
6.54.714.557 I slot print_timing: id  3 | task 7455 |    graphs reused =       5955
6.54.714.770 I slot      release: id  3 | task 7455 | stop processing: n_tokens = 1485, truncated = 0
6.54.813.147 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.525
6.54.814.119 I slot launch_slot_: id  3 | task 7478 | processing task, is_child = 0
6.56.445.581 I slot print_timing: id  3 | task 7478 | prompt eval time =     859.82 ms /  1483 tokens (    0.58 ms per token,  1724.78 tokens per second)
6.56.445.593 I slot print_timing: id  3 | task 7478 |        eval time =     771.58 ms /    31 tokens (   25.72 ms per token,    38.88 tokens per second)
6.56.445.595 I slot print_timing: id  3 | task 7478 |       total time =    1631.40 ms /  1514 tokens
6.56.445.596 I slot print_timing: id  3 | task 7478 |    graphs reused =       5984
6.56.445.745 I slot      release: id  3 | task 7478 | stop processing: n_tokens = 1513, truncated = 0
6.56.541.078 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.515
6.56.542.104 I slot launch_slot_: id  3 | task 7512 | processing task, is_child = 0
6.57.585.094 I slot print_timing: id  3 | task 7512 | prompt eval time =     881.26 ms /  1467 tokens (    0.60 ms per token,  1664.66 tokens per second)
6.57.585.110 I slot print_timing: id  3 | task 7512 |        eval time =     161.67 ms /    11 tokens (   16.17 ms per token,    61.86 tokens per second)
6.57.585.113 I slot print_timing: id  3 | task 7512 |       total time =    1042.93 ms /  1478 tokens
6.57.585.114 I slot print_timing: id  3 | task 7512 |    graphs reused =       5993
6.57.585.359 I slot      release: id  3 | task 7512 | stop processing: n_tokens = 1477, truncated = 0
6.57.680.253 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.527
6.57.680.971 I slot launch_slot_: id  3 | task 7526 | processing task, is_child = 0
6.59.170.666 I slot print_timing: id  3 | task 7526 | prompt eval time =     983.14 ms /  1469 tokens (    0.67 ms per token,  1494.19 tokens per second)
6.59.170.677 I slot print_timing: id  3 | task 7526 |        eval time =     506.49 ms /    20 tokens (   26.66 ms per token,    37.51 tokens per second)
6.59.170.680 I slot print_timing: id  3 | task 7526 |       total time =    1489.62 ms /  1489 tokens
6.59.170.682 I slot print_timing: id  3 | task 7526 |    graphs reused =       6011
6.59.170.891 I slot      release: id  3 | task 7526 | stop processing: n_tokens = 1488, truncated = 0
6.59.266.758 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.486 (> 0.100 thold), f_keep = 0.524
6.59.267.386 I slot launch_slot_: id  3 | task 7549 | processing task, is_child = 0
7.01.212.260 I slot print_timing: id  3 | task 7549 | prompt eval time =     946.20 ms /  1602 tokens (    0.59 ms per token,  1693.09 tokens per second)
7.01.212.277 I slot print_timing: id  3 | task 7549 |        eval time =     998.62 ms /    49 tokens (   20.80 ms per token,    48.07 tokens per second)
7.01.212.280 I slot print_timing: id  3 | task 7549 |       total time =    1944.82 ms /  1651 tokens
7.01.212.282 I slot print_timing: id  3 | task 7549 |    graphs reused =       6058
7.01.212.471 I slot      release: id  3 | task 7549 | stop processing: n_tokens = 1650, truncated = 0
7.01.307.112 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.472
7.01.537.518 I slot launch_slot_: id  3 | task 7601 | processing task, is_child = 0
7.03.229.414 I slot print_timing: id  3 | task 7601 | prompt eval time =     950.38 ms /  1483 tokens (    0.64 ms per token,  1560.43 tokens per second)
7.03.229.427 I slot print_timing: id  3 | task 7601 |        eval time =     741.44 ms /    31 tokens (   24.71 ms per token,    40.46 tokens per second)
7.03.229.429 I slot print_timing: id  3 | task 7601 |       total time =    1691.82 ms /  1514 tokens
7.03.229.431 I slot print_timing: id  3 | task 7601 |    graphs reused =       6087
7.03.229.601 I slot      release: id  3 | task 7601 | stop processing: n_tokens = 1513, truncated = 0
7.03.402.118 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.515
7.03.402.945 I slot launch_slot_: id  3 | task 7635 | processing task, is_child = 0
7.04.423.021 I slot print_timing: id  3 | task 7635 | prompt eval time =     857.75 ms /  1466 tokens (    0.59 ms per token,  1709.13 tokens per second)
7.04.423.044 I slot print_timing: id  3 | task 7635 |        eval time =     162.25 ms /    11 tokens (   16.23 ms per token,    61.63 tokens per second)
7.04.423.047 I slot print_timing: id  3 | task 7635 |       total time =    1020.00 ms /  1477 tokens
7.04.423.048 I slot print_timing: id  3 | task 7635 |    graphs reused =       6096
7.04.423.183 I slot      release: id  3 | task 7635 | stop processing: n_tokens = 1476, truncated = 0
7.04.517.328 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.528
7.04.518.471 I slot launch_slot_: id  3 | task 7649 | processing task, is_child = 0
7.06.167.658 I slot print_timing: id  3 | task 7649 | prompt eval time =     866.32 ms /  1469 tokens (    0.59 ms per token,  1695.67 tokens per second)
7.06.167.675 I slot print_timing: id  3 | task 7649 |        eval time =     782.79 ms /    40 tokens (   20.07 ms per token,    49.82 tokens per second)
7.06.167.678 I slot print_timing: id  3 | task 7649 |       total time =    1649.12 ms /  1509 tokens
7.06.167.679 I slot print_timing: id  3 | task 7649 |    graphs reused =       6134
7.06.167.861 I slot      release: id  3 | task 7649 | stop processing: n_tokens = 1508, truncated = 0
7.06.265.442 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.517
7.06.266.199 I slot launch_slot_: id  3 | task 7692 | processing task, is_child = 0
7.07.820.835 I slot print_timing: id  3 | task 7692 | prompt eval time =     885.22 ms /  1470 tokens (    0.60 ms per token,  1660.60 tokens per second)
7.07.820.850 I slot print_timing: id  3 | task 7692 |        eval time =     669.33 ms /    31 tokens (   22.31 ms per token,    44.82 tokens per second)
7.07.820.853 I slot print_timing: id  3 | task 7692 |       total time =    1554.55 ms /  1501 tokens
7.07.820.854 I slot print_timing: id  3 | task 7692 |    graphs reused =       6163
7.07.821.075 I slot      release: id  3 | task 7692 | stop processing: n_tokens = 1500, truncated = 0
7.07.916.200 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.523 (> 0.100 thold), f_keep = 0.519
7.07.916.968 I slot launch_slot_: id  3 | task 7726 | processing task, is_child = 0
7.09.165.457 I slot print_timing: id  3 | task 7726 | prompt eval time =     870.01 ms /  1489 tokens (    0.58 ms per token,  1711.47 tokens per second)
7.09.165.474 I slot print_timing: id  3 | task 7726 |        eval time =     378.41 ms /    20 tokens (   19.92 ms per token,    50.21 tokens per second)
7.09.165.476 I slot print_timing: id  3 | task 7726 |       total time =    1248.42 ms /  1509 tokens
7.09.165.478 I slot print_timing: id  3 | task 7726 |    graphs reused =       6181
7.09.165.640 I slot      release: id  3 | task 7726 | stop processing: n_tokens = 1508, truncated = 0
7.09.259.205 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.517
7.09.260.200 I slot launch_slot_: id  3 | task 7749 | processing task, is_child = 0
7.10.543.419 I slot print_timing: id  3 | task 7749 | prompt eval time =     885.75 ms /  1470 tokens (    0.60 ms per token,  1659.60 tokens per second)
7.10.543.435 I slot print_timing: id  3 | task 7749 |        eval time =     397.39 ms /    20 tokens (   20.92 ms per token,    47.81 tokens per second)
7.10.543.437 I slot print_timing: id  3 | task 7749 |       total time =    1283.14 ms /  1490 tokens
7.10.543.439 I slot print_timing: id  3 | task 7749 |    graphs reused =       6199
7.10.543.614 I slot      release: id  3 | task 7749 | stop processing: n_tokens = 1489, truncated = 0
7.10.651.934 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.523 (> 0.100 thold), f_keep = 0.523
7.10.653.030 I slot launch_slot_: id  3 | task 7772 | processing task, is_child = 0
7.12.264.605 I slot print_timing: id  3 | task 7772 | prompt eval time =     863.06 ms /  1489 tokens (    0.58 ms per token,  1725.25 tokens per second)
7.12.264.620 I slot print_timing: id  3 | task 7772 |        eval time =     748.44 ms /    31 tokens (   24.95 ms per token,    40.08 tokens per second)
7.12.264.622 I slot print_timing: id  3 | task 7772 |       total time =    1611.50 ms /  1520 tokens
7.12.264.624 I slot print_timing: id  3 | task 7772 |    graphs reused =       6228
7.12.264.786 I slot      release: id  3 | task 7772 | stop processing: n_tokens = 1519, truncated = 0
7.12.372.223 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.513
7.12.372.968 I slot launch_slot_: id  3 | task 7806 | processing task, is_child = 0
7.13.714.061 I slot print_timing: id  3 | task 7806 | prompt eval time =     886.84 ms /  1468 tokens (    0.60 ms per token,  1655.31 tokens per second)
7.13.714.079 I slot print_timing: id  3 | task 7806 |        eval time =     454.17 ms /    29 tokens (   16.22 ms per token,    61.65 tokens per second)
7.13.714.081 I slot print_timing: id  3 | task 7806 |       total time =    1341.01 ms /  1497 tokens
7.13.714.083 I slot print_timing: id  3 | task 7806 |    graphs reused =       6255
7.13.714.270 I slot      release: id  3 | task 7806 | stop processing: n_tokens = 1496, truncated = 0
7.13.808.062 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.523 (> 0.100 thold), f_keep = 0.521
7.13.808.577 I slot launch_slot_: id  3 | task 7838 | processing task, is_child = 0
7.15.211.004 I slot print_timing: id  3 | task 7838 | prompt eval time =     861.60 ms /  1489 tokens (    0.58 ms per token,  1728.17 tokens per second)
7.15.211.019 I slot print_timing: id  3 | task 7838 |        eval time =     540.76 ms /    29 tokens (   19.31 ms per token,    51.78 tokens per second)
7.15.211.022 I slot print_timing: id  3 | task 7838 |       total time =    1402.36 ms /  1518 tokens
7.15.211.023 I slot print_timing: id  3 | task 7838 |    graphs reused =       6282
7.15.211.198 I slot      release: id  3 | task 7838 | stop processing: n_tokens = 1517, truncated = 0
7.15.331.186 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.514
7.15.331.946 I slot launch_slot_: id  3 | task 7870 | processing task, is_child = 0
7.16.774.552 I slot print_timing: id  3 | task 7870 | prompt eval time =     874.46 ms /  1467 tokens (    0.60 ms per token,  1677.60 tokens per second)
7.16.774.569 I slot print_timing: id  3 | task 7870 |        eval time =     568.06 ms /    31 tokens (   18.94 ms per token,    52.81 tokens per second)
7.16.774.572 I slot print_timing: id  3 | task 7870 |       total time =    1442.53 ms /  1498 tokens
7.16.774.574 I slot print_timing: id  3 | task 7870 |    graphs reused =       6311
7.16.774.750 I slot      release: id  3 | task 7870 | stop processing: n_tokens = 1497, truncated = 0
7.16.882.251 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.524 (> 0.100 thold), f_keep = 0.520
7.16.883.013 I slot launch_slot_: id  3 | task 7904 | processing task, is_child = 0
7.18.165.556 I slot print_timing: id  3 | task 7904 | prompt eval time =     892.37 ms /  1486 tokens (    0.60 ms per token,  1665.23 tokens per second)
7.18.165.573 I slot print_timing: id  3 | task 7904 |        eval time =     390.08 ms /    20 tokens (   20.53 ms per token,    48.71 tokens per second)
7.18.165.576 I slot print_timing: id  3 | task 7904 |       total time =    1282.45 ms /  1506 tokens
7.18.165.578 I slot print_timing: id  3 | task 7904 |    graphs reused =       6329
7.18.165.753 I slot      release: id  3 | task 7904 | stop processing: n_tokens = 1505, truncated = 0
7.18.288.486 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.518
7.18.289.184 I slot launch_slot_: id  3 | task 7927 | processing task, is_child = 0
7.19.551.756 I slot print_timing: id  3 | task 7927 | prompt eval time =     866.25 ms /  1466 tokens (    0.59 ms per token,  1692.34 tokens per second)
7.19.551.773 I slot print_timing: id  3 | task 7927 |        eval time =     396.25 ms /    20 tokens (   20.86 ms per token,    47.95 tokens per second)
7.19.551.776 I slot print_timing: id  3 | task 7927 |       total time =    1262.50 ms /  1486 tokens
7.19.551.777 I slot print_timing: id  3 | task 7927 |    graphs reused =       6347
7.19.551.946 I slot      release: id  3 | task 7927 | stop processing: n_tokens = 1485, truncated = 0
7.19.645.627 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.525
7.19.646.329 I slot launch_slot_: id  3 | task 7950 | processing task, is_child = 0
7.21.162.056 I slot print_timing: id  3 | task 7950 | prompt eval time =     892.51 ms /  1485 tokens (    0.60 ms per token,  1663.85 tokens per second)
7.21.162.077 I slot print_timing: id  3 | task 7950 |        eval time =     623.13 ms /    29 tokens (   22.25 ms per token,    44.93 tokens per second)
7.21.162.079 I slot print_timing: id  3 | task 7950 |       total time =    1515.64 ms /  1514 tokens
7.21.162.081 I slot print_timing: id  3 | task 7950 |    graphs reused =       6374
7.21.162.225 I slot      release: id  3 | task 7950 | stop processing: n_tokens = 1513, truncated = 0
7.21.307.132 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.515
7.21.307.975 I slot launch_slot_: id  3 | task 7982 | processing task, is_child = 0
7.22.918.164 I slot print_timing: id  3 | task 7982 | prompt eval time =     853.33 ms /  1471 tokens (    0.58 ms per token,  1723.84 tokens per second)
7.22.918.184 I slot print_timing: id  3 | task 7982 |        eval time =     756.79 ms /    31 tokens (   25.23 ms per token,    39.64 tokens per second)
7.22.918.187 I slot print_timing: id  3 | task 7982 |       total time =    1610.12 ms /  1502 tokens
7.22.918.189 I slot print_timing: id  3 | task 7982 |    graphs reused =       6403
7.22.918.371 I slot      release: id  3 | task 7982 | stop processing: n_tokens = 1501, truncated = 0
7.23.036.683 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.524 (> 0.100 thold), f_keep = 0.519
7.23.037.212 I slot launch_slot_: id  3 | task 8016 | processing task, is_child = 0
7.24.662.405 I slot print_timing: id  3 | task 8016 | prompt eval time =     896.24 ms /  1486 tokens (    0.60 ms per token,  1658.04 tokens per second)
7.24.662.415 I slot print_timing: id  3 | task 8016 |        eval time =     728.90 ms /    28 tokens (   27.00 ms per token,    37.04 tokens per second)
7.24.662.417 I slot print_timing: id  3 | task 8016 |       total time =    1625.14 ms /  1514 tokens
7.24.662.418 I slot print_timing: id  3 | task 8016 |    graphs reused =       6429
7.24.662.563 I slot      release: id  3 | task 8016 | stop processing: n_tokens = 1513, truncated = 0
7.24.755.177 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.515
7.24.756.107 I slot launch_slot_: id  3 | task 8047 | processing task, is_child = 0
7.26.121.611 I slot print_timing: id  3 | task 8047 | prompt eval time =     898.54 ms /  1466 tokens (    0.61 ms per token,  1631.54 tokens per second)
7.26.121.629 I slot print_timing: id  3 | task 8047 |        eval time =     466.86 ms /    31 tokens (   15.56 ms per token,    64.26 tokens per second)
7.26.121.632 I slot print_timing: id  3 | task 8047 |       total time =    1365.40 ms /  1497 tokens
7.26.121.633 I slot print_timing: id  3 | task 8047 |    graphs reused =       6458
7.26.121.811 I slot      release: id  3 | task 8047 | stop processing: n_tokens = 1496, truncated = 0
7.26.214.251 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.522 (> 0.100 thold), f_keep = 0.521
7.26.214.648 I slot launch_slot_: id  3 | task 8081 | processing task, is_child = 0
7.27.829.064 I slot print_timing: id  3 | task 8081 | prompt eval time =     888.13 ms /  1491 tokens (    0.60 ms per token,  1678.80 tokens per second)
7.27.829.078 I slot print_timing: id  3 | task 8081 |        eval time =     726.23 ms /    40 tokens (   18.62 ms per token,    53.70 tokens per second)
7.27.829.081 I slot print_timing: id  3 | task 8081 |       total time =    1614.37 ms /  1531 tokens
7.27.829.083 I slot print_timing: id  3 | task 8081 |    graphs reused =       6496
7.27.829.265 I slot      release: id  3 | task 8081 | stop processing: n_tokens = 1530, truncated = 0
7.27.924.922 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.532 (> 0.100 thold), f_keep = 0.509
7.27.925.454 I slot launch_slot_: id  3 | task 8124 | processing task, is_child = 0
7.29.188.267 I slot print_timing: id  3 | task 8124 | prompt eval time =     864.54 ms /  1465 tokens (    0.59 ms per token,  1694.55 tokens per second)
7.29.188.283 I slot print_timing: id  3 | task 8124 |        eval time =     398.21 ms /    20 tokens (   20.96 ms per token,    47.71 tokens per second)
7.29.188.286 I slot print_timing: id  3 | task 8124 |       total time =    1262.75 ms /  1485 tokens
7.29.188.288 I slot print_timing: id  3 | task 8124 |    graphs reused =       6514
7.29.188.464 I slot      release: id  3 | task 8124 | stop processing: n_tokens = 1484, truncated = 0
7.29.304.851 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.539 (> 0.100 thold), f_keep = 0.528
7.29.305.785 I slot launch_slot_: id  3 | task 8147 | processing task, is_child = 0
7.30.787.244 I slot print_timing: id  3 | task 8147 | prompt eval time =     901.60 ms /  1454 tokens (    0.62 ms per token,  1612.68 tokens per second)
7.30.787.260 I slot print_timing: id  3 | task 8147 |        eval time =     579.78 ms /    31 tokens (   19.33 ms per token,    51.74 tokens per second)
7.30.787.262 I slot print_timing: id  3 | task 8147 |       total time =    1481.38 ms /  1485 tokens
7.30.787.264 I slot print_timing: id  3 | task 8147 |    graphs reused =       6543
7.30.787.484 I slot      release: id  3 | task 8147 | stop processing: n_tokens = 1484, truncated = 0
7.30.895.253 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.526 (> 0.100 thold), f_keep = 0.525
7.30.895.951 I slot launch_slot_: id  3 | task 8181 | processing task, is_child = 0
7.32.299.506 I slot print_timing: id  3 | task 8181 | prompt eval time =     868.00 ms /  1482 tokens (    0.59 ms per token,  1707.37 tokens per second)
7.32.299.523 I slot print_timing: id  3 | task 8181 |        eval time =     535.48 ms /    29 tokens (   19.12 ms per token,    52.29 tokens per second)
7.32.299.525 I slot print_timing: id  3 | task 8181 |       total time =    1403.48 ms /  1511 tokens
7.32.299.527 I slot print_timing: id  3 | task 8181 |    graphs reused =       6570
7.32.299.702 I slot      release: id  3 | task 8181 | stop processing: n_tokens = 1510, truncated = 0
7.32.407.073 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.516
7.32.408.052 I slot launch_slot_: id  3 | task 8213 | processing task, is_child = 0
7.33.667.946 I slot print_timing: id  3 | task 8213 | prompt eval time =     879.47 ms /  1469 tokens (    0.60 ms per token,  1670.33 tokens per second)
7.33.667.961 I slot print_timing: id  3 | task 8213 |        eval time =     380.33 ms /    20 tokens (   20.02 ms per token,    49.96 tokens per second)
7.33.667.963 I slot print_timing: id  3 | task 8213 |       total time =    1259.80 ms /  1489 tokens
7.33.667.965 I slot print_timing: id  3 | task 8213 |    graphs reused =       6588
7.33.668.136 I slot      release: id  3 | task 8213 | stop processing: n_tokens = 1488, truncated = 0
7.33.785.122 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.524
7.33.785.773 I slot launch_slot_: id  3 | task 8236 | processing task, is_child = 0
7.35.195.307 I slot print_timing: id  3 | task 8236 | prompt eval time =     902.82 ms /  1484 tokens (    0.61 ms per token,  1643.74 tokens per second)
7.35.195.322 I slot print_timing: id  3 | task 8236 |        eval time =     506.65 ms /    29 tokens (   18.09 ms per token,    55.27 tokens per second)
7.35.195.324 I slot print_timing: id  3 | task 8236 |       total time =    1409.47 ms /  1513 tokens
7.35.195.326 I slot print_timing: id  3 | task 8236 |    graphs reused =       6615
7.35.195.452 I slot      release: id  3 | task 8236 | stop processing: n_tokens = 1512, truncated = 0
7.35.375.587 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.532 (> 0.100 thold), f_keep = 0.515
7.35.376.361 I slot launch_slot_: id  3 | task 8268 | processing task, is_child = 0
7.36.972.327 I slot print_timing: id  3 | task 8268 | prompt eval time =     904.98 ms /  1465 tokens (    0.62 ms per token,  1618.83 tokens per second)
7.36.972.343 I slot print_timing: id  3 | task 8268 |        eval time =     690.92 ms /    31 tokens (   23.03 ms per token,    43.42 tokens per second)
7.36.972.346 I slot print_timing: id  3 | task 8268 |       total time =    1595.90 ms /  1496 tokens
7.36.972.347 I slot print_timing: id  3 | task 8268 |    graphs reused =       6644
7.36.972.525 I slot      release: id  3 | task 8268 | stop processing: n_tokens = 1495, truncated = 0
7.37.064.964 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.525 (> 0.100 thold), f_keep = 0.521
7.37.066.110 I slot launch_slot_: id  3 | task 8302 | processing task, is_child = 0
7.38.407.441 I slot print_timing: id  3 | task 8302 | prompt eval time =     933.61 ms /  1485 tokens (    0.63 ms per token,  1590.60 tokens per second)
7.38.407.459 I slot print_timing: id  3 | task 8302 |        eval time =     407.65 ms /    20 tokens (   21.46 ms per token,    46.61 tokens per second)
7.38.407.461 I slot print_timing: id  3 | task 8302 |       total time =    1341.26 ms /  1505 tokens
7.38.407.462 I slot print_timing: id  3 | task 8302 |    graphs reused =       6662
7.38.407.658 I slot      release: id  3 | task 8302 | stop processing: n_tokens = 1504, truncated = 0
7.38.504.843 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.531 (> 0.100 thold), f_keep = 0.518
7.38.505.428 I slot launch_slot_: id  3 | task 8325 | processing task, is_child = 0
7.39.602.968 I slot print_timing: id  3 | task 8325 | prompt eval time =     928.21 ms /  1466 tokens (    0.63 ms per token,  1579.39 tokens per second)
7.39.602.983 I slot print_timing: id  3 | task 8325 |        eval time =     169.28 ms /    11 tokens (   16.93 ms per token,    59.08 tokens per second)
7.39.602.986 I slot print_timing: id  3 | task 8325 |       total time =    1097.48 ms /  1477 tokens
7.39.602.987 I slot print_timing: id  3 | task 8325 |    graphs reused =       6671
7.39.603.159 I slot      release: id  3 | task 8325 | stop processing: n_tokens = 1476, truncated = 0
7.39.717.592 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.529 (> 0.100 thold), f_keep = 0.528
7.39.718.536 I slot launch_slot_: id  3 | task 8339 | processing task, is_child = 0
7.41.361.702 I slot print_timing: id  3 | task 8339 | prompt eval time =     876.57 ms /  1472 tokens (    0.60 ms per token,  1679.26 tokens per second)
7.41.361.715 I slot print_timing: id  3 | task 8339 |        eval time =     766.53 ms /    31 tokens (   25.55 ms per token,    39.14 tokens per second)
7.41.361.717 I slot print_timing: id  3 | task 8339 |       total time =    1643.10 ms /  1503 tokens
7.41.361.719 I slot print_timing: id  3 | task 8339 |    graphs reused =       6700
7.41.361.884 I slot      release: id  3 | task 8339 | stop processing: n_tokens = 1502, truncated = 0
7.41.457.166 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.532 (> 0.100 thold), f_keep = 0.519
7.41.457.963 I slot launch_slot_: id  3 | task 8373 | processing task, is_child = 0
7.42.496.117 I slot print_timing: id  3 | task 8373 | prompt eval time =     875.83 ms /  1465 tokens (    0.60 ms per token,  1672.70 tokens per second)
7.42.496.134 I slot print_timing: id  3 | task 8373 |        eval time =     162.26 ms /    11 tokens (   16.23 ms per token,    61.63 tokens per second)
7.42.496.137 I slot print_timing: id  3 | task 8373 |       total time =    1038.09 ms /  1476 tokens
7.42.496.139 I slot print_timing: id  3 | task 8373 |    graphs reused =       6709
7.42.496.314 I slot      release: id  3 | task 8373 | stop processing: n_tokens = 1475, truncated = 0
7.42.589.900 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.528
7.42.590.819 I slot launch_slot_: id  3 | task 8387 | processing task, is_child = 0
7.43.944.883 I slot print_timing: id  3 | task 8387 | prompt eval time =     938.11 ms /  1471 tokens (    0.64 ms per token,  1568.04 tokens per second)
7.43.944.897 I slot print_timing: id  3 | task 8387 |        eval time =     415.88 ms /    20 tokens (   21.89 ms per token,    45.69 tokens per second)
7.43.944.899 I slot print_timing: id  3 | task 8387 |       total time =    1354.00 ms /  1491 tokens
7.43.944.901 I slot print_timing: id  3 | task 8387 |    graphs reused =       6727
7.43.945.080 I slot      release: id  3 | task 8387 | stop processing: n_tokens = 1490, truncated = 0
7.44.052.001 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.530 (> 0.100 thold), f_keep = 0.523
