0.00.376.923 W srv  llama_server: -----------------
0.00.376.945 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.376.947 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.376.948 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.376.949 W srv  llama_server: -----------------
0.00.390.725 I srv    load_model: loading model 'C:/code/covenant-agent/baselines/qwen/models/qwen3.5-0.8b-s4-q8-fixed.gguf'
0.07.039.225 I cmn          init: llama threadpool init, n_threads = 12
0.07.209.938 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 4096, kv_unified = 'true'
0.07.271.571 I srv  llama_server: model loaded
0.07.271.590 I srv  llama_server: listening on http://127.0.0.1:8079
0.13.574.713 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
7.31.988.649 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
7.31.990.547 I slot launch_slot_: id  3 | task 3087 | processing task, is_child = 0
7.35.061.519 I slot print_timing: id  3 | task 3087 | prompt eval time =    2154.28 ms /  1507 tokens (    1.43 ms per token,   699.54 tokens per second)
7.35.061.541 I slot print_timing: id  3 | task 3087 |        eval time =     916.54 ms /    31 tokens (   30.55 ms per token,    32.73 tokens per second)
7.35.061.545 I slot print_timing: id  3 | task 3087 |       total time =    3070.82 ms /  1538 tokens
7.35.061.547 I slot print_timing: id  3 | task 3087 |    graphs reused =       2527
7.35.061.817 I slot      release: id  3 | task 3087 | stop processing: n_tokens = 1537, truncated = 0
7.35.283.809 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.521 (> 0.100 thold), f_keep = 0.510
7.35.285.503 I slot launch_slot_: id  3 | task 3121 | processing task, is_child = 0
7.38.518.873 I slot print_timing: id  3 | task 3121 | prompt eval time =    1890.67 ms /  1505 tokens (    1.26 ms per token,   796.01 tokens per second)
7.38.518.891 I slot print_timing: id  3 | task 3121 |        eval time =    1342.60 ms /    23 tokens (   61.03 ms per token,    16.39 tokens per second)
7.38.518.893 I slot print_timing: id  3 | task 3121 |       total time =    3233.27 ms /  1528 tokens
7.38.518.895 I slot print_timing: id  3 | task 3121 |    graphs reused =       2548
7.38.519.170 I slot      release: id  3 | task 3121 | stop processing: n_tokens = 1527, truncated = 0
7.38.813.841 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.513
7.38.816.054 I slot launch_slot_: id  3 | task 3147 | processing task, is_child = 0
7.43.112.932 I slot print_timing: id  3 | task 3147 | prompt eval time =    2545.86 ms /  1509 tokens (    1.69 ms per token,   592.73 tokens per second)
7.43.112.951 I slot print_timing: id  3 | task 3147 |        eval time =    1750.89 ms /    32 tokens (   56.48 ms per token,    17.71 tokens per second)
7.43.112.954 I slot print_timing: id  3 | task 3147 |       total time =    4296.74 ms /  1541 tokens
7.43.112.955 I slot print_timing: id  3 | task 3147 |    graphs reused =       2577
7.43.113.221 I slot      release: id  3 | task 3147 | stop processing: n_tokens = 1540, truncated = 0
7.43.369.931 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
7.43.372.806 I slot launch_slot_: id  3 | task 3182 | processing task, is_child = 0
7.47.783.713 I slot print_timing: id  3 | task 3182 | prompt eval time =    2742.60 ms /  1509 tokens (    1.82 ms per token,   550.21 tokens per second)
7.47.783.731 I slot print_timing: id  3 | task 3182 |        eval time =    1668.19 ms /    31 tokens (   55.61 ms per token,    17.98 tokens per second)
7.47.783.734 I slot print_timing: id  3 | task 3182 |       total time =    4410.79 ms /  1540 tokens
7.47.783.735 I slot print_timing: id  3 | task 3182 |    graphs reused =       2605
7.47.783.997 I slot      release: id  3 | task 3182 | stop processing: n_tokens = 1539, truncated = 0
7.48.125.885 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
7.48.127.393 I slot launch_slot_: id  3 | task 3216 | processing task, is_child = 0
7.52.869.262 I slot print_timing: id  3 | task 3216 | prompt eval time =    2500.82 ms /  1509 tokens (    1.66 ms per token,   603.40 tokens per second)
7.52.869.284 I slot print_timing: id  3 | task 3216 |        eval time =    2240.93 ms /    34 tokens (   67.91 ms per token,    14.73 tokens per second)
7.52.869.288 I slot print_timing: id  3 | task 3216 |       total time =    4741.75 ms /  1543 tokens
7.52.869.290 I slot print_timing: id  3 | task 3216 |    graphs reused =       2636
7.52.869.561 I slot      release: id  3 | task 3216 | stop processing: n_tokens = 1542, truncated = 0
7.53.094.856 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.519 (> 0.100 thold), f_keep = 0.508
7.53.096.927 I slot launch_slot_: id  3 | task 3253 | processing task, is_child = 0
7.56.426.913 I slot print_timing: id  3 | task 3253 | prompt eval time =    1984.42 ms /  1511 tokens (    1.31 ms per token,   761.43 tokens per second)
7.56.426.930 I slot print_timing: id  3 | task 3253 |        eval time =    1345.44 ms /    35 tokens (   39.57 ms per token,    25.27 tokens per second)
7.56.426.933 I slot print_timing: id  3 | task 3253 |       total time =    3329.86 ms /  1546 tokens
7.56.426.934 I slot print_timing: id  3 | task 3253 |    graphs reused =       2668
7.56.427.190 I slot      release: id  3 | task 3253 | stop processing: n_tokens = 1545, truncated = 0
7.56.734.137 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.508
7.56.735.649 I slot launch_slot_: id  3 | task 3291 | processing task, is_child = 0
8.00.572.174 I slot print_timing: id  3 | task 3291 | prompt eval time =    2456.74 ms /  1511 tokens (    1.63 ms per token,   615.04 tokens per second)
8.00.572.193 I slot print_timing: id  3 | task 3291 |        eval time =    1379.68 ms /    23 tokens (   62.71 ms per token,    15.95 tokens per second)
8.00.572.195 I slot print_timing: id  3 | task 3291 |       total time =    3836.42 ms /  1534 tokens
8.00.572.197 I slot print_timing: id  3 | task 3291 |    graphs reused =       2689
8.00.572.475 I slot      release: id  3 | task 3291 | stop processing: n_tokens = 1533, truncated = 0
8.00.801.334 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.512
8.00.803.449 I slot launch_slot_: id  3 | task 3317 | processing task, is_child = 0
8.04.265.296 I slot print_timing: id  3 | task 3317 | prompt eval time =    2451.42 ms /  1510 tokens (    1.62 ms per token,   615.97 tokens per second)
8.04.265.335 I slot print_timing: id  3 | task 3317 |        eval time =    1010.28 ms /    32 tokens (   32.59 ms per token,    30.68 tokens per second)
8.04.265.338 I slot print_timing: id  3 | task 3317 |       total time =    3461.70 ms /  1542 tokens
8.04.265.341 I slot print_timing: id  3 | task 3317 |    graphs reused =       2718
8.04.265.723 I slot      release: id  3 | task 3317 | stop processing: n_tokens = 1541, truncated = 0
8.04.473.968 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
8.04.475.803 I slot launch_slot_: id  3 | task 3352 | processing task, is_child = 0
8.07.806.572 I slot print_timing: id  3 | task 3352 | prompt eval time =    1927.41 ms /  1509 tokens (    1.28 ms per token,   782.92 tokens per second)
8.07.806.593 I slot print_timing: id  3 | task 3352 |        eval time =    1403.23 ms /    31 tokens (   46.77 ms per token,    21.38 tokens per second)
8.07.806.596 I slot print_timing: id  3 | task 3352 |       total time =    3330.64 ms /  1540 tokens
8.07.806.598 I slot print_timing: id  3 | task 3352 |    graphs reused =       2746
8.07.806.865 I slot      release: id  3 | task 3352 | stop processing: n_tokens = 1539, truncated = 0
8.08.136.365 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.510
8.08.138.218 I slot launch_slot_: id  3 | task 3386 | processing task, is_child = 0
8.12.758.352 I slot print_timing: id  3 | task 3386 | prompt eval time =    2771.94 ms /  1510 tokens (    1.84 ms per token,   544.75 tokens per second)
8.12.758.372 I slot print_timing: id  3 | task 3386 |        eval time =    1848.09 ms /    32 tokens (   59.62 ms per token,    16.77 tokens per second)
8.12.758.374 I slot print_timing: id  3 | task 3386 |       total time =    4620.03 ms /  1542 tokens
8.12.758.382 I slot print_timing: id  3 | task 3386 |    graphs reused =       2775
8.12.758.647 I slot      release: id  3 | task 3386 | stop processing: n_tokens = 1541, truncated = 0
8.13.005.034 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
8.13.006.826 I slot launch_slot_: id  3 | task 3421 | processing task, is_child = 0
8.17.404.399 I slot print_timing: id  3 | task 3421 | prompt eval time =    2831.16 ms /  1510 tokens (    1.87 ms per token,   533.35 tokens per second)
8.17.404.420 I slot print_timing: id  3 | task 3421 |        eval time =    1566.29 ms /    24 tokens (   68.10 ms per token,    14.68 tokens per second)
8.17.404.423 I slot print_timing: id  3 | task 3421 |       total time =    4397.45 ms /  1534 tokens
8.17.404.426 I slot print_timing: id  3 | task 3421 |    graphs reused =       2797
8.17.404.684 I slot      release: id  3 | task 3421 | stop processing: n_tokens = 1533, truncated = 0
8.17.724.948 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.521 (> 0.100 thold), f_keep = 0.512
8.17.726.540 I slot launch_slot_: id  3 | task 3448 | processing task, is_child = 0
8.21.912.978 I slot print_timing: id  3 | task 3448 | prompt eval time =    2801.15 ms /  1507 tokens (    1.86 ms per token,   537.99 tokens per second)
8.21.912.993 I slot print_timing: id  3 | task 3448 |        eval time =    1385.19 ms /    31 tokens (   46.17 ms per token,    21.66 tokens per second)
8.21.912.995 I slot print_timing: id  3 | task 3448 |       total time =    4186.34 ms /  1538 tokens
8.21.912.997 I slot print_timing: id  3 | task 3448 |    graphs reused =       2825
8.21.913.170 I slot      release: id  3 | task 3448 | stop processing: n_tokens = 1537, truncated = 0
8.22.137.902 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.511
8.22.139.245 I slot launch_slot_: id  3 | task 3482 | processing task, is_child = 0
8.25.742.903 I slot print_timing: id  3 | task 3482 | prompt eval time =    2083.88 ms /  1510 tokens (    1.38 ms per token,   724.61 tokens per second)
8.25.742.925 I slot print_timing: id  3 | task 3482 |        eval time =    1519.68 ms /    32 tokens (   49.02 ms per token,    20.40 tokens per second)
8.25.742.928 I slot print_timing: id  3 | task 3482 |       total time =    3603.56 ms /  1542 tokens
8.25.742.930 I slot print_timing: id  3 | task 3482 |    graphs reused =       2854
8.25.743.220 I slot      release: id  3 | task 3482 | stop processing: n_tokens = 1541, truncated = 0
8.25.982.903 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.520 (> 0.100 thold), f_keep = 0.509
8.25.985.332 I slot launch_slot_: id  3 | task 3517 | processing task, is_child = 0
8.30.154.390 I slot print_timing: id  3 | task 3517 | prompt eval time =    2522.33 ms /  1509 tokens (    1.67 ms per token,   598.26 tokens per second)
8.30.154.407 I slot print_timing: id  3 | task 3517 |        eval time =    1646.59 ms /    23 tokens (   74.84 ms per token,    13.36 tokens per second)
8.30.154.410 I slot print_timing: id  3 | task 3517 |       total time =    4168.92 ms /  1532 tokens
8.30.154.412 I slot print_timing: id  3 | task 3517 |    graphs reused =       2875
8.30.155.188 I slot      release: id  3 | task 3517 | stop processing: n_tokens = 1531, truncated = 0
8.30.390.689 I slot get_availabl: id  3 | task -1 | selected slot by LCP similarity, f_sim_best = 0.521 (> 0.100 thold), f_keep = 0.513
8.30.392.568 I slot launch_slot_: id  3 | task 3543 | processing task, is_child = 0
8.34.448.586 I slot print_timing: id  3 | task 3543 | prompt eval time =    2266.95 ms /  1507 tokens (    1.50 ms per token,   664.77 tokens per second)
8.34.448.604 I slot print_timing: id  3 | task 3543 |        eval time =    1788.91 ms /    36 tokens (   51.11 ms per token,    19.57 tokens per second)
8.34.448.606 I slot print_timing: id  3 | task 3543 |       total time =    4055.86 ms /  1543 tokens
8.34.448.611 I slot print_timing: id  3 | task 3543 |    graphs reused =       2908
8.34.448.802 I slot      release: id  3 | task 3543 | stop processing: n_tokens = 1542, truncated = 0
